usertrend_id,tweet_id,user_id,tweet_url
Kaepernick7-201608,769933594424926208,Colin Kaepernick,https://twitter.com/u/status/769933594424926208
Kaepernick7-201608,769862445875752960,Colin Kaepernick,https://twitter.com/u/status/769862445875752960
Kaepernick7-201608,769844001155452928,Colin Kaepernick,https://twitter.com/u/status/769844001155452928
Kaepernick7-201608,769843294901719040,Colin Kaepernick,https://twitter.com/u/status/769843294901719040
Kaepernick7-201608,770043354826543109,Colin Kaepernick,https://twitter.com/u/status/770043354826543109
Kaepernick7-201608,769911229280358400,Colin Kaepernick,https://twitter.com/u/status/769911229280358400
Kaepernick7-201608,769690790897389568,Colin Kaepernick,https://twitter.com/u/status/769690790897389568
Kaepernick7-201608,770015002262634497,Colin Kaepernick,https://twitter.com/u/status/770015002262634497
Kaepernick7-201608,769717561537794048,Colin Kaepernick,https://twitter.com/u/status/769717561537794048
Kaepernick7-201608,769961937048305664,Colin Kaepernick,https://twitter.com/u/status/769961937048305664
Kaepernick7-201608,769799570528227328,Colin Kaepernick,https://twitter.com/u/status/769799570528227328
Kaepernick7-201608,770030642230853632,Colin Kaepernick,https://twitter.com/u/status/770030642230853632
Kaepernick7-201608,769932716116762624,Colin Kaepernick,https://twitter.com/u/status/769932716116762624
Kaepernick7-201608,769894626098642945,Colin Kaepernick,https://twitter.com/u/status/769894626098642945
Kaepernick7-201608,769901742028836865,Colin Kaepernick,https://twitter.com/u/status/769901742028836865
Kaepernick7-201608,770018116206260224,Colin Kaepernick,https://twitter.com/u/status/770018116206260224
Kaepernick7-201608,769974804480942080,Colin Kaepernick,https://twitter.com/u/status/769974804480942080
Kaepernick7-201608,769901419419856897,Colin Kaepernick,https://twitter.com/u/status/769901419419856897
Kaepernick7-201608,769912872331640832,Colin Kaepernick,https://twitter.com/u/status/769912872331640832
Kaepernick7-201608,769720956180795392,Colin Kaepernick,https://twitter.com/u/status/769720956180795392
Kaepernick7-201608,770030993243791360,Colin Kaepernick,https://twitter.com/u/status/770030993243791360
Kaepernick7-201608,769720793114611712,Colin Kaepernick,https://twitter.com/u/status/769720793114611712
Kaepernick7-201608,769755567086718977,Colin Kaepernick,https://twitter.com/u/status/769755567086718977
Kaepernick7-201608,769908335592239104,Colin Kaepernick,https://twitter.com/u/status/769908335592239104
Kaepernick7-201608,769766671921909760,Colin Kaepernick,https://twitter.com/u/status/769766671921909760
Kaepernick7-201608,769706934563901441,Colin Kaepernick,https://twitter.com/u/status/769706934563901441
Kaepernick7-201608,769877748370341889,Colin Kaepernick,https://twitter.com/u/status/769877748370341889
Kaepernick7-201608,769706876942426112,Colin Kaepernick,https://twitter.com/u/status/769706876942426112
Kaepernick7-201608,770037213899939842,Colin Kaepernick,https://twitter.com/u/status/770037213899939842
Kaepernick7-201608,769974159682179073,Colin Kaepernick,https://twitter.com/u/status/769974159682179073
Kaepernick7-201608,769902993554546688,Colin Kaepernick,https://twitter.com/u/status/769902993554546688
Kaepernick7-201608,770024018355314688,Colin Kaepernick,https://twitter.com/u/status/770024018355314688
Kaepernick7-201608,769821418293002240,Colin Kaepernick,https://twitter.com/u/status/769821418293002240
Kaepernick7-201608,769749887097253888,Colin Kaepernick,https://twitter.com/u/status/769749887097253888
Kaepernick7-201608,769865802057191424,Colin Kaepernick,https://twitter.com/u/status/769865802057191424
Kaepernick7-201608,770045791188705281,Colin Kaepernick,https://twitter.com/u/status/770045791188705281
Kaepernick7-201608,769819765900730368,Colin Kaepernick,https://twitter.com/u/status/769819765900730368
Kaepernick7-201608,769928322012897280,Colin Kaepernick,https://twitter.com/u/status/769928322012897280
Kaepernick7-201608,769719367625904128,Colin Kaepernick,https://twitter.com/u/status/769719367625904128
Kaepernick7-201608,769686110591070208,Colin Kaepernick,https://twitter.com/u/status/769686110591070208
Kaepernick7-201608,769807570970120192,Colin Kaepernick,https://twitter.com/u/status/769807570970120192
Kaepernick7-201608,769773379322679297,Colin Kaepernick,https://twitter.com/u/status/769773379322679297
Kaepernick7-201608,770036558351179777,Colin Kaepernick,https://twitter.com/u/status/770036558351179777
Kaepernick7-201608,769978760116445185,Colin Kaepernick,https://twitter.com/u/status/769978760116445185
Kaepernick7-201608,770021361754439680,Colin Kaepernick,https://twitter.com/u/status/770021361754439680
Kaepernick7-201608,769846423726751744,Colin Kaepernick,https://twitter.com/u/status/769846423726751744
Kaepernick7-201608,769936926136819712,Colin Kaepernick,https://twitter.com/u/status/769936926136819712
Kaepernick7-201608,769885379575050240,Colin Kaepernick,https://twitter.com/u/status/769885379575050240
Kaepernick7-201608,769942833574752257,Colin Kaepernick,https://twitter.com/u/status/769942833574752257
Kaepernick7-201608,769950284613169152,Colin Kaepernick,https://twitter.com/u/status/769950284613169152
Kaepernick7-201608,769929792049340416,Colin Kaepernick,https://twitter.com/u/status/769929792049340416
Kaepernick7-201608,769953159208849408,Colin Kaepernick,https://twitter.com/u/status/769953159208849408
Kaepernick7-201608,769908483944767488,Colin Kaepernick,https://twitter.com/u/status/769908483944767488
Kaepernick7-201608,769747527885127680,Colin Kaepernick,https://twitter.com/u/status/769747527885127680
Kaepernick7-201608,769703144037154820,Colin Kaepernick,https://twitter.com/u/status/769703144037154820
Kaepernick7-201608,769708343589863424,Colin Kaepernick,https://twitter.com/u/status/769708343589863424
Kaepernick7-201608,769884054317572096,Colin Kaepernick,https://twitter.com/u/status/769884054317572096
Kaepernick7-201608,769695923438030848,Colin Kaepernick,https://twitter.com/u/status/769695923438030848
Kaepernick7-201608,769758274430312448,Colin Kaepernick,https://twitter.com/u/status/769758274430312448
Kaepernick7-201608,769724835823955968,Colin Kaepernick,https://twitter.com/u/status/769724835823955968
Kaepernick7-201608,769727471705088006,Colin Kaepernick,https://twitter.com/u/status/769727471705088006
Kaepernick7-201608,769840180895240192,Colin Kaepernick,https://twitter.com/u/status/769840180895240192
Kaepernick7-201608,770020331855765505,Colin Kaepernick,https://twitter.com/u/status/770020331855765505
Kaepernick7-201608,769983003808395265,Colin Kaepernick,https://twitter.com/u/status/769983003808395265
Kaepernick7-201608,770040612183744512,Colin Kaepernick,https://twitter.com/u/status/770040612183744512
Kaepernick7-201608,769686945798557696,Colin Kaepernick,https://twitter.com/u/status/769686945798557696
Kaepernick7-201608,769924799875387393,Colin Kaepernick,https://twitter.com/u/status/769924799875387393
Kaepernick7-201608,770020338990256129,Colin Kaepernick,https://twitter.com/u/status/770020338990256129
Kaepernick7-201608,770030137089851396,Colin Kaepernick,https://twitter.com/u/status/770030137089851396
Kaepernick7-201608,769734666500841472,Colin Kaepernick,https://twitter.com/u/status/769734666500841472
Kaepernick7-201608,769954754692657152,Colin Kaepernick,https://twitter.com/u/status/769954754692657152
Kaepernick7-201608,769835089870159872,Colin Kaepernick,https://twitter.com/u/status/769835089870159872
Kaepernick7-201608,769987867783340033,Colin Kaepernick,https://twitter.com/u/status/769987867783340033
Kaepernick7-201608,770026662264209414,Colin Kaepernick,https://twitter.com/u/status/770026662264209414
Kaepernick7-201608,770038806133280768,Colin Kaepernick,https://twitter.com/u/status/770038806133280768
Kaepernick7-201608,770020280160903168,Colin Kaepernick,https://twitter.com/u/status/770020280160903168
Kaepernick7-201608,769994807565492225,Colin Kaepernick,https://twitter.com/u/status/769994807565492225
Kaepernick7-201608,769790360209924096,Colin Kaepernick,https://twitter.com/u/status/769790360209924096
Kaepernick7-201608,770023368988950528,Colin Kaepernick,https://twitter.com/u/status/770023368988950528
